,titles,rates,reviews,review_id
8303,블랙 팬서,2,안졸렸는데 그냥 잤어요 ,hohe****
8304,1987,9,배우들이 왜 다 나와서 열연하는지 알겠어요. 지금 정권까지 오기까지 얼마나 많은분들이 희생당하시고 힘든시절을 겪으셨는지.. 이시대에 사는 오늘에 감사합니다. ,hohe****
8305,범죄도시,8,보는내내 심장이쫄깃 .잔인해서 무서웠지만 배우들 연기 소름돋게 잘하네요 ,hohe****
8306,형,9,웃다가 펑펑울다.. 공감이 많이가는 영화였어요. 배우들 연기 너무 좋았습니다! ,hohe****
8307,밀정,10,군더더기 없이 깔끔하다 감정연기들을 너무잘해서 내내 몰입해서 보고옴 ,hohe****
8308,터널,9,믿고보는 하정우! 오달수 ! ,hohe****
8309,변호인,10,여기다 정치판 욕해도 잡혀가는거 아닌가싶네요 아직도 뭐.. ,hohe****
8310,아저씨,10,뻔한복수극이라도 연출에 따라 이리달라보일수있구나하고생각했다. 최고의영화!!! ,hohe****
8311,82년생 김지영,10, 영화보는 내내 공감이 됐습니다 소설과 영화속 김지영은 현 사회속에서 치여서 힘들어하는 우리의 자화상같았어요 지영이가 너무 안타까웠어요 그리고 남편도 어머니들도 안타까웠어요 누가 모두를 이렇게 아프게 한것일까요? 모두가 결핍을 안고 살아갈수없는 현실에 서로 헐뜯고 그것을 통해 결핍된 자신들의 마음의 구멍을 매꾸고 살아가고있는것같아요. 모두가 아픈 현실속에 ,hohe****
8312,앤트맨과 와스프,10,너무재밌는데!!다음 마블시리즈 완전기대됨! ,hohe****
8313,블랙 팬서,2,안졸렸는데 그냥 잤어요 ,hohe****
8314,1987,9,배우들이 왜 다 나와서 열연하는지 알겠어요. 지금 정권까지 오기까지 얼마나 많은분들이 희생당하시고 힘든시절을 겪으셨는지.. 이시대에 사는 오늘에 감사합니다. ,hohe****
8315,범죄도시,8,보는내내 심장이쫄깃 .잔인해서 무서웠지만 배우들 연기 소름돋게 잘하네요 ,hohe****
8316,형,9,웃다가 펑펑울다.. 공감이 많이가는 영화였어요. 배우들 연기 너무 좋았습니다! ,hohe****
8317,밀정,10,군더더기 없이 깔끔하다 감정연기들을 너무잘해서 내내 몰입해서 보고옴 ,hohe****
8318,터널,9,믿고보는 하정우! 오달수 ! ,hohe****
8319,변호인,10,여기다 정치판 욕해도 잡혀가는거 아닌가싶네요 아직도 뭐.. ,hohe****
8320,아저씨,10,뻔한복수극이라도 연출에 따라 이리달라보일수있구나하고생각했다. 최고의영화!!! ,hohe****
8321,비상선언,2,2022년 영화 맞나 이게이게...참...그 돈써서 ,hohe****
8322,쎄시봉,10,한효주 자살하면 악플러들 꼴 보기 좋겠다 ㅋㅋㅋ동생이 죄있으면 3대까지 멸할기셐ㅋㅋㅋ ,hohe****
8323,끝까지 간다,8,괜찮네 엄마랑가서봤는데 볼만합니다 ,hohe****
8324,여행자,9,"마음을 동하는 눈빛, 새론양 잘봤어요 ",hohe****
8325,가든 스테이트,9,이게 내인생이니까 이것밖에없으니까 ,hohe****
8326,엄청나게 시끄럽고 믿을 수 없게 가까운,5,나만 허무한거야?아버지와 아들얘기이고다들 울었다기에 빅피쉬같은 감동이있을줄알고마음의준비하고 보다가 그대로 끝어디서 울컥한거야 다들? ,hohe****
8327,진바오의 모험,1,자연스럽게 쓸줄 아는 평점 알바 구합니다. ,hohe****
8328,미나문방구,1,강희누나 이건 진짜 아니잖아알바판치는 평점말고전문가 평점보고 선택하시길 ,hohe****
8329,백설공주,1,기대안돼요^^ ,hohe****
8330,뷰티풀 보이,8,희생자 배제가 아닌 감당할 수 없을 정도의 사건 앞에 가족이라는 이름의 치유제 얘기 ,hohe****
8331,너를 보내는 숲,1,상 받았다니까 왠지 좋았다고 해야할 것 같은 압박감에서 벗어나세요. 아무것도 없다 ,hohe****
8332,초능력자,4,"여친의강요로 보고,여친과싸우지않기위해 재밌었다고 해줘야하는영화,마지막고수뭔데? ",hohe****
8333,이끼,1,원작에 대한 배신감 ,hohe****
8334,너를 보내는 숲,1,상 받았다니까 왠지 좋았다고 해야할 것 같은 압박감에서 벗어나세요. 아무것도 없다 ,hohe****
8335,초능력자,4,"여친의강요로 보고,여친과싸우지않기위해 재밌었다고 해줘야하는영화,마지막고수뭔데? ",hohe****
8336,이끼,1,원작에 대한 배신감 ,asol****
8337,달이 지는 밤,3,별로예요 ,asol****
8338,노스맨,7,볼만해요 ,hohe****
8339,육사오(6/45),6,보통이에요 ,hohe****
8340,불릿 트레인,7,볼만해요 ,hohe****
8341,놉,4,재미없어요 ,hohe****
8342,DC 리그 오브 슈퍼-펫,6,보통이에요 ,hohe****
8343,베르히만 아일랜드,6,보통이에요 ,hohe****
8344,헌트,7,볼만해요 ,hohe****
8345,비상선언,7,볼만해요 ,hohe****
8346,한산: 용의 출현,6,보통이에요 ,hohe****
8347,외계+인 1부,6,보통이에요 ,hohe****
8348,미니언즈2,6,보통이에요 ,hohe****
8349,로스트 도터,7,볼만해요 ,hohe****
8350,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8351,컴온 컴온,6,보통이에요 ,hohe****
8352,호수의 이방인,1,최악이에요 ,hohe****
8353,헤어질 결심,7,볼만해요 ,hohe****
8354,탑건: 매버릭,8,재미있어요 ,hohe****
8355,브로커,6,보통이에요 ,hohe****
8356,애프터 양,4,재미없어요 ,hohe****
8357,외계+인 1부,6,보통이에요 ,hohe****
8358,미니언즈2,6,보통이에요 ,hohe****
8359,로스트 도터,7,볼만해요 ,hohe****
8360,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8361,컴온 컴온,6,보통이에요 ,hohe****
8362,호수의 이방인,1,최악이에요 ,hohe****
8363,헤어질 결심,7,볼만해요 ,hohe****
8364,탑건: 매버릭,8,재미있어요 ,hohe****
8365,브로커,6,보통이에요 ,hohe****
8366,애프터 양,4,재미없어요 ,hohe****
8367,내 사랑,10,"믿고보는 명배우들 연기, 영상, 스토리, 연출 모든게 완벽했다. 생각했던 것보다 담담하게 풀어가는데 여운은 정말 강렬했다. 사랑과 결혼 그리고 행복의 가치관에 대해 다시 한번 생각해보게 되었다. ",hohe****
8368,그녀,10,"스토리,연기,분위기 뭐 하나 빠지는게 없다.  내 최고의 영화... ",asol****
8369,인사이드 아웃,10,삶에 지쳐 나를 잃어가던 것에 대해 더이상 흘릴 눈물도 없었는데 무심코 머리식히려고 봤던 영화가 나를 울렸다. 잠시나마 나를 돌아보았다. 이런 내용을 영화로 풀어냈다는 것도 대단하다 ,asol****
8370,레미제라블,10,정말 최고의 영화!! ㅠㅠ ,hohe****
8371,가디언즈,10,올해 본영화 중에 거의 최고! 성인에게도 어필 되는 동화이야기. 뛰어난 영상미. 4d로 봤는데 보는 내내 가디언즈에 사로잡혀있었다. 최고다!!! ,hohe****
8372,아바타 리마스터링,10,"아이맥스3D 영화의 진정한 가치!! 집관(80점), 일반관3D(90점), 아이맥스3D(40년인생최고의영화) ",hohe****
8373,더 브레이브,8,마지막대사가 자꾸 생각난다. ,hohe****
8374,럭키 넘버 슬레븐,8,,hohe****
8375,더 브레이브,8,마지막대사가 자꾸 생각난다. ,hohe****
8376,럭키 넘버 슬레븐,8,,hohe****
8377,늑대사냥,10,액션 스릴러 느와르 팬분들께 강추드립니다. 중간중간 약간 잔인한 장면들이 있지만 과하지 않은 명작이라 생각합니다 ,hohe****
8378,달이 지는 밤,3,별로예요 ,hohe****
8379,노스맨,7,볼만해요 ,hohe****
8380,육사오(6/45),6,보통이에요 ,hohe****
8381,불릿 트레인,7,볼만해요 ,hohe****
8382,놉,4,재미없어요 ,hohe****
8383,DC 리그 오브 슈퍼-펫,6,보통이에요 ,hohe****
8384,베르히만 아일랜드,6,보통이에요 ,hohe****
8385,헌트,7,볼만해요 ,hohe****
8386,비상선언,7,볼만해요 ,hohe****
8387,한산: 용의 출현,6,보통이에요 ,hohe****
8388,외계+인 1부,6,보통이에요 ,hohe****
8389,미니언즈2,6,보통이에요 ,hohe****
8390,로스트 도터,7,볼만해요 ,hohe****
8391,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8392,컴온 컴온,6,보통이에요 ,hohe****
8393,호수의 이방인,1,최악이에요 ,hohe****
8394,헤어질 결심,7,볼만해요 ,hohe****
8395,탑건: 매버릭,8,재미있어요 ,hohe****
8396,브로커,6,보통이에요 ,hohe****
8397,애프터 양,4,재미없어요 ,hohe****
8398,외계+인 1부,6,보통이에요 ,hohe****
8399,미니언즈2,6,보통이에요 ,hohe****
8400,로스트 도터,7,볼만해요 ,heav****
8401,토르: 러브 앤 썬더,5,부족해요 ,heav****
8402,컴온 컴온,6,보통이에요 ,heav****
8403,호수의 이방인,1,최악이에요 ,heav****
8404,헤어질 결심,7,볼만해요 ,heav****
8405,탑건: 매버릭,8,재미있어요 ,heav****
8406,브로커,6,보통이에요 ,heav****
8407,애프터 양,4,재미없어요 ,heav****
8408,더 브레이브,8,마지막대사가 자꾸 생각난다. ,heav****
8409,럭키 넘버 슬레븐,8,,heav****
8410,늑대사냥,10,액션 스릴러 느와르 팬분들께 강추드립니다. 중간중간 약간 잔인한 장면들이 있지만 과하지 않은 명작이라 생각합니다 ,heav****
8411,달이 지는 밤,3,별로예요 ,heav****
8412,노스맨,7,볼만해요 ,heav****
8413,육사오(6/45),6,보통이에요 ,heav****
8414,불릿 트레인,7,볼만해요 ,heav****
8415,놉,4,재미없어요 ,heav****
8416,DC 리그 오브 슈퍼-펫,6,보통이에요 ,heav****
8417,베르히만 아일랜드,6,보통이에요 ,heav****
8418,헌트,7,볼만해요 ,heav****
8419,비상선언,7,볼만해요 ,heav****
8420,한산: 용의 출현,6,보통이에요 ,heav****
8421,외계+인 1부,6,보통이에요 ,heav****
8422,미니언즈2,6,보통이에요 ,heav****
8423,로스트 도터,7,볼만해요 ,heav****
8424,토르: 러브 앤 썬더,5,부족해요 ,heav****
8425,컴온 컴온,6,보통이에요 ,heav****
8426,호수의 이방인,1,최악이에요 ,heav****
8427,헤어질 결심,7,볼만해요 ,heav****
8428,탑건: 매버릭,8,재미있어요 ,heav****
8429,브로커,6,보통이에요 ,heav****
8430,애프터 양,4,재미없어요 ,heav****
8431,외계+인 1부,6,보통이에요 ,heav****
8432,미니언즈2,6,보통이에요 ,heav****
8433,로스트 도터,7,볼만해요 ,heav****
8434,토르: 러브 앤 썬더,5,부족해요 ,heav****
8435,컴온 컴온,6,보통이에요 ,heav****
8436,호수의 이방인,1,최악이에요 ,heav****
8437,헤어질 결심,7,볼만해요 ,heav****
8438,탑건: 매버릭,8,재미있어요 ,heav****
8439,브로커,6,보통이에요 ,heav****
8440,애프터 양,4,재미없어요 ,heav****
8441,늑대사냥,10,액션 스릴러 느와르 팬분들께 강추드립니다. 중간중간 약간 잔인한 장면들이 있지만 과하지 않은 명작이라 생각합니다 ,heav****
8442,달이 지는 밤,3,별로예요 ,heav****
8443,노스맨,7,볼만해요 ,heav****
8444,육사오(6/45),6,보통이에요 ,heav****
8445,불릿 트레인,7,볼만해요 ,heav****
8446,놉,4,재미없어요 ,heav****
8447,DC 리그 오브 슈퍼-펫,6,보통이에요 ,heav****
8448,베르히만 아일랜드,6,보통이에요 ,heav****
8449,헌트,7,볼만해요 ,heav****
8450,비상선언,7,볼만해요 ,heav****
8451,한산: 용의 출현,6,보통이에요 ,heav****
8452,외계+인 1부,6,보통이에요 ,heav****
8453,미니언즈2,6,보통이에요 ,heav****
8454,로스트 도터,7,볼만해요 ,heav****
8455,토르: 러브 앤 썬더,5,부족해요 ,heav****
8456,컴온 컴온,6,보통이에요 ,heav****
8457,호수의 이방인,1,최악이에요 ,heav****
8458,헤어질 결심,7,볼만해요 ,heav****
8459,탑건: 매버릭,8,재미있어요 ,heav****
8460,브로커,6,보통이에요 ,asol****
8461,애프터 양,4,재미없어요 ,asol****
8462,외계+인 1부,6,보통이에요 ,hohe****
8463,미니언즈2,6,보통이에요 ,hohe****
8464,로스트 도터,7,볼만해요 ,hohe****
8465,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8466,컴온 컴온,6,보통이에요 ,hohe****
8467,호수의 이방인,1,최악이에요 ,hohe****
8468,헤어질 결심,7,볼만해요 ,hohe****
8469,탑건: 매버릭,8,재미있어요 ,hohe****
8470,브로커,6,보통이에요 ,hohe****
8471,애프터 양,4,재미없어요 ,hohe****
8472,아바타 리마스터링,10,"아이맥스3D 영화의 진정한 가치!! 집관(80점), 일반관3D(90점), 아이맥스3D(40년인생최고의영화) ",hohe****
8473,더 브레이브,8,마지막대사가 자꾸 생각난다. ,hohe****
8474,럭키 넘버 슬레븐,8,,hohe****
8475,늑대사냥,10,액션 스릴러 느와르 팬분들께 강추드립니다. 중간중간 약간 잔인한 장면들이 있지만 과하지 않은 명작이라 생각합니다 ,hohe****
8476,달이 지는 밤,3,별로예요 ,hohe****
8477,노스맨,7,볼만해요 ,hohe****
8478,육사오(6/45),6,보통이에요 ,hohe****
8479,불릿 트레인,7,볼만해요 ,hohe****
8480,놉,4,재미없어요 ,hohe****
8481,DC 리그 오브 슈퍼-펫,6,보통이에요 ,hohe****
8482,베르히만 아일랜드,6,보통이에요 ,hohe****
8483,헌트,7,볼만해요 ,hohe****
8484,비상선언,7,볼만해요 ,hohe****
8485,한산: 용의 출현,6,보통이에요 ,hohe****
8486,외계+인 1부,6,보통이에요 ,hohe****
8487,미니언즈2,6,보통이에요 ,hohe****
8488,로스트 도터,7,볼만해요 ,hohe****
8489,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8490,컴온 컴온,6,보통이에요 ,hohe****
8491,호수의 이방인,1,최악이에요 ,hohe****
8492,헤어질 결심,7,볼만해요 ,ghkd****
8493,탑건: 매버릭,8,재미있어요 ,ghkd****
8494,브로커,6,보통이에요 ,asol****
8495,애프터 양,4,재미없어요 ,asol****
8496,외계+인 1부,6,보통이에요 ,hohe****
8497,미니언즈2,6,보통이에요 ,hohe****
8498,로스트 도터,7,볼만해요 ,hohe****
8499,토르: 러브 앤 썬더,5,부족해요 ,hohe****
8500,컴온 컴온,6,보통이에요 ,hohe****
8501,호수의 이방인,1,최악이에요 ,hohe****
8502,헤어질 결심,7,볼만해요 ,hohe****
8503,탑건: 매버릭,8,재미있어요 ,hohe****
8504,브로커,6,보통이에요 ,hohe****
8505,애프터 양,4,재미없어요 ,hohe****
8506,달이 지는 밤,3,별로예요 ,hohe****
8507,노스맨,7,볼만해요 ,hohe****
8508,육사오(6/45),6,보통이에요 ,hohe****
8509,불릿 트레인,7,볼만해요 ,hohe****
8510,놉,4,재미없어요 ,hohe****
8511,DC 리그 오브 슈퍼-펫,6,보통이에요 ,hohe****
8512,베르히만 아일랜드,6,보통이에요 ,hohe****
8513,헌트,7,볼만해요 ,hohe****
8514,비상선언,7,볼만해요 ,hohe****
8515,한산: 용의 출현,6,보통이에요 ,hohe****
8516,외계+인 1부,6,보통이에요 ,hohe****
8517,미니언즈2,6,보통이에요 ,hohe****
